date,revenue,revenue_change,revenue_wow_pct,units_sold,units_sold_wow_pct,average_selling_price,average_selling_price_wow_pct,volume_effect,price_effect,volume_contribution_pct,price_contribution_pct
2026-01-27,3238284.82,-9920.209999999963,-0.0030540590598124,1528,-0.0148291424887169,2119.2963481675392,0.0119523261768528,-48168.09522243713,38247.88522243762,55.73980064157674,44.26019935842325
2026-01-28,3348842.7800000003,-74980.51999999955,-0.0218996465150521,1557,-0.0244360902255639,2150.830301862557,0.0025999769826441,-83664.85507518797,8684.335075189292,90.59619790812664,9.40380209187337
2026-01-29,3372645.05,-200920.08000000007,-0.0562239871643251,1602,-0.0486935866983373,2105.2715667915104,-0.0079158516758575,-174009.70347980998,-26910.376520190166,86.60642753069273,13.393572469307271
2026-01-30,3478404.9,95677.22999999998,0.0282840474710752,1607,0.0196700507614213,2164.5332296204106,0.008447827513637,66538.42498096447,29138.80501903533,69.54468161438683,30.45531838561316
2026-01-31,3441468.61,1923.5400000000373,0.0005592425628544,1594,-0.0256723716381418,2159.014184441656,0.0269227859678984,-88301.27930317848,90224.81930317881,49.461272045091384,50.538727954908616
2026-02-01,3518317.81,9421.5,0.0026850323200344,1611,-0.0271739130434782,2183.9340844196154,0.0306929941166835,-95350.44320652173,104771.94320652245,47.6460654480316,52.35393455196841
2026-02-02,3418168.38,-91356.66999999993,-0.0260310636620189,1590,-0.022140221402214,2149.791433962264,-0.0039789368015363,-77701.66162361624,-13655.008376384194,85.05308000348072,14.946919996519279
2026-02-03,3424603.05,186318.22999999998,0.0575360847968895,1622,0.0615183246073298,2111.3459001233045,-0.0037514564922027,199213.8567277487,-12895.626727748668,93.92029695341073,6.079703046589285
2026-02-04,3249777.1,-99065.68000000017,-0.0295820635688367,1554,-0.0019267822736031,2091.233655083656,-0.0277086698691627,-6452.490905587671,-92613.18909441252,6.513346403706771,93.48665359629322
2026-02-05,3391276.1,18631.05000000028,0.0055241656693165,1623,0.0131086142322096,2089.510844115835,-0.0074863133689185,44210.70290262172,-25579.652902621216,63.34786861668419,36.65213138331582
2026-02-06,3298469.12,-179935.7799999998,-0.0517293947004271,1546,-0.0379589296826384,2133.550530401035,-0.0143138016064595,-132036.52700684505,-47899.25299315486,73.37980639917483,26.620193600825186
2026-02-07,3416379.43,-25089.179999999702,-0.007290253912849,1581,-0.0081555834378921,2160.897805186591,0.0008724448215804,-28067.18439774153,2978.0043977420573,90.40751719256642,9.592482807433573
2026-02-08,3367332.21,-150985.6000000001,-0.0429141448139956,1550,-0.0378646803227809,2172.472393548387,-0.0052481853518369,-133219.97914959653,-17765.620850403797,88.23356608153111,11.766433918468886
2026-02-09,3395239.49,-22928.889999999665,-0.0067079463183143,1587,-0.0018867924528301,2139.407366099559,-0.0048302675778951,-6449.374301886792,-16479.51569811251,28.12772141122832,71.87227858877169
2026-02-10,3321260.16,-103342.88999999966,-0.0301766039716631,1588,-0.0209617755856966,2091.4736523929478,-0.0094121232002755,-71785.76060419236,-31557.129395806558,69.46366663850132,30.536333361498684
2026-02-11,3592713.78,342936.6799999997,0.1055262159364713,1668,0.0733590733590734,2153.905143884892,0.0299686688041225,238400.63667953675,104536.04332046187,69.51739215517503,30.482607844824965
2026-02-12,3369475.76,-21800.340000000317,-0.0064283589295486,1595,-0.0172520024645718,2112.523987460815,0.0110136510704341,-58506.30363524338,36705.96363524327,61.448283201821006,38.55171679817898
2026-02-13,3340141.74,41672.62000000011,0.0126339275839575,1551,0.0032341526520052,2153.5407736943907,0.0093694726272071,10667.752652005174,31004.867347994983,25.598948787009633,74.40105121299037
2026-02-14,3316114.69,-100264.74000000022,-0.0293482448464456,1561,-0.0126502213788741,2124.3527802690583,-0.016911963550436,-43217.95610373182,-57046.783896268746,43.10384298980037,56.89615701019962
2026-02-15,3593309.05,225976.83999999985,0.0671085672298428,1678,0.0825806451612902,2141.423748510131,-0.0142918479104551,278076.46637419355,-52099.626374193445,84.22065451786168,15.779345482138323
2026-02-16,3510831.34,115591.84999999963,0.0340452714279662,1579,-0.0050409577819785,2223.452400253325,0.0392842595035987,-17115.258928796473,132707.10892879614,11.423700728762121,88.57629927123789
2026-02-17,3399709.05,78448.88999999966,0.0236202182969007,1574,-0.008816120906801,2159.916804320203,0.0327248453973814,-29280.63113350127,107729.52113349977,21.37113976520521,78.62886023479479
2026-02-18,3287512.1,-305201.6799999997,-0.0849501793599599,1547,-0.0725419664268585,2125.0886231415643,-0.0133787324967118,-260622.52241007192,-44579.157589927796,85.3935412184075,14.606458781592499
2026-02-19,3290220.79,-79254.96999999974,-0.0235214542691947,1563,-0.0200626959247648,2105.067683941139,-0.0035295710552561,-67600.76759874608,-11654.202401253762,85.2953040026969,14.704695997303116
2026-02-20,3388250.93,48109.189999999944,0.0144033378655361,1593,0.0270793036750482,2126.9622912743253,-0.0123417595546474,90448.71249516441,-42339.52249516432,68.11500469281184,31.884995307188174
2026-02-21,3408902.69,92788.0,0.0279809381381799,1609,0.0307495195387572,2118.6467930391545,-0.0026859885433816,101968.93345291479,-9180.933452915073,91.74004098386057,8.259959016139431
2026-02-22,3376816.34,-216492.70999999996,-0.0602488422196805,1589,-0.0530393325387366,2125.120415355569,-0.0076133148172585,-190586.71361740166,-25905.996382599173,88.03377888216232,11.966221117837673
2026-02-23,3460211.0,-50620.33999999985,-0.0144183343196429,1610,0.019632678910703,2149.199378881988,-0.0333953726029292,68927.02440785307,-119547.36440785204,36.57102953932463,63.42897046067537
2026-02-24,3350072.22,-49636.82999999961,-0.014600317047719,1557,-0.0108005082592121,2151.619922928709,-0.0038412967457351,-36718.58567344345,-12918.244326556198,73.97447756724938,26.02552243275062
2026-02-25,3321608.99,34096.89000000013,0.0103716393925972,1568,0.0135746606334841,2118.373080357143,-0.0031601236349821,44626.86108597285,-10529.971085972691,80.90903579606126,19.090964203938743
2026-02-26,3413132.77,122911.97999999998,0.0373567574472715,1575,0.0076775431861804,2167.068425396825,0.0294530869143396,25260.812207293668,97651.16779270582,20.551952874970993,79.448047125029
2026-02-27,3109483.31,-278767.6200000001,-0.0822747859468602,1478,-0.0721908349026992,2103.8452706359944,-0.0108685615787201,-244600.6634965474,-34166.956503452944,87.74357061144588,12.25642938855413
2026-02-28,3151854.58,-257048.10999999987,-0.0754049421105651,1471,-0.0857675574891236,2142.661169272604,0.0113347710021078,-292373.2574394033,35325.14743940442,89.22022600248279,10.779773997517221
2026-03-01,3406425.26,29608.919999999925,0.0087682944580871,1686,0.0610446821900565,2020.4183036773427,-0.049268790098517,206136.6802894902,-176527.7602894897,53.86878382992701,46.13121617007298
2026-03-02,2945478.69,-514732.31000000006,-0.1487574919564154,1536,-0.0459627329192546,1917.62935546875,-0.107747110709524,-159040.75403726712,-355691.5559627339,30.89776004876531,69.1022399512347
2026-03-03,2940266.23,-409805.9900000002,-0.1223275091066544,1564,0.0044958253050737,1879.9656202046035,-0.1262557107922384,15061.339460500963,-424867.329460501,3.423586714055576,96.57641328594441
2026-03-04,3125605.62,-196003.3700000001,-0.0590085619921205,1610,0.0267857142857141,1941.369950310559,-0.0835561647227609,88971.669375,-284975.0393750001,23.792606618308675,76.20739338169132
2026-03-05,3306588.49,-106544.2799999998,-0.0312159787443603,1709,0.085079365079365,1934.808946752487,-0.1071768089656919,290387.1690031746,-396931.44900317414,42.24928023126711,57.75071976873289
2026-03-06,3044210.56,-65272.75,-0.0209915100010619,1593,0.0778078484438431,1910.9921908349029,-0.091666950270916,241942.20612313936,-307214.95612313884,44.05700640113595,55.942993598864035
2026-03-07,3063392.51,-88462.0700000003,-0.0280666724160858,1617,0.0992522093813732,1894.491348175634,-0.1158231757106136,312828.5307138002,-401290.60071380093,43.80621060920497,56.193789390795025
2026-03-08,3298229.03,-108196.22999999998,-0.0317623965717069,1674,-0.0071174377224199,1970.2682377538829,-0.0248216252209664,-24245.01964412811,-83951.21035587172,22.408377486099237,77.59162251390076
2026-03-09,3122020.51,176541.81999999983,0.0599365463411314,1607,0.0462239583333332,1942.7632296204104,0.0131067424890962,136151.68423828125,40390.13576171825,77.12149123549403,22.878508764505977
2026-03-10,3082832.58,142566.3500000001,0.0484875650188996,1606,0.026854219948849,1919.57196762142,0.0210675913384552,78958.55604859335,63607.793951407395,55.38372557661254,44.61627442338747
2026-03-11,3031805.84,-93799.78000000026,-0.0300101136879835,1591,-0.0118012422360248,1905.5976367064736,-0.0184263249765264,-36886.029055900624,-56913.75094409989,39.32421702470988,60.675782975290105
2026-03-12,3208647.36,-97941.13000000035,-0.0296199936267244,1620,-0.0520772381509654,1980.6465185185184,0.0236910067234124,-172197.99626097133,74256.86626097102,69.86999343364151,30.130006566358485
2026-03-13,2887959.24,-156251.31999999983,-0.051327369418231,1517,-0.0477087256748274,1903.7305471324985,-0.0037999337397771,-145235.40650345263,-11015.913496547473,92.9498749216663,7.050125078333718
2026-03-14,3155867.08,92474.5700000003,0.0301869805120076,1645,0.0173160173160173,1918.46023100304,0.0126518829713775,53045.75774891775,39428.81225108304,57.36253518012281,42.63746481987719
2026-03-15,3044255.59,-253973.43999999994,-0.077002972713511,1573,-0.0603345280764635,1935.318239033693,-0.0177387007771249,-198997.09201314216,-54976.34798685855,78.35350500160237,21.64649499839763
2026-03-16,3155547.93,33527.42000000039,0.0107390133705433,1615,0.0049782202862476,1953.899647058824,0.0057322566479647,15542.105836963283,17985.31416303808,46.3564027204081,53.643597279591894
2026-03-17,2908106.55,-174726.03000000026,-0.0566771063513285,1519,-0.0541718555417185,1914.487524687294,-0.0026487378540048,-167002.76118306356,-7723.268816937657,95.57978349480177,4.420216505198225
2026-03-18,3508312.78,476506.93999999994,0.1571693456464877,1511,-0.0502828409805153,2321.8482991396427,0.2184357570639059,-152447.8109365179,628954.7509365184,19.509509998418444,80.49049000158156
2026-03-19,3566971.31,358323.9500000002,0.1116744564912237,1482,-0.0851851851851851,2406.8632321187583,0.2151907014276535,-273329.21955555555,631653.1695555556,30.202711438840712,69.79728856115928
2026-03-20,3620132.41,732173.1699999999,0.2535261439493168,1491,-0.0171390903098219,2427.989543930248,0.2753850840852541,-49496.99422544496,781670.1642254448,5.955119102359184,94.04488089764081
2026-03-21,3537169.12,381302.04000000004,0.1208232255459884,1489,-0.0948328267477203,2375.5333243787777,0.2382499704655143,-299279.79603647423,680581.8360364734,30.543067127073076,69.45693287292691
2026-03-22,3504287.11,460031.52,0.1511146178103921,1484,-0.0565797838525111,2361.379454177897,0.2201504675308268,-172243.32327399869,632274.8432739987,21.409500796365506,78.5904992036345
2026-03-23,3628663.29,473115.35999999987,0.1499312862600061,1477,-0.0854489164086687,2456.779478672986,0.2573723949288491,-269638.15129411774,742753.5112941172,26.633778334836634,73.36622166516335
2026-03-24,3508030.21,599923.6600000001,0.2062935623868389,1438,-0.053324555628703,2439.5203129346314,0.2742419480289351,-155073.4894996708,754997.1494996713,17.03972008922078,82.96027991077922
2026-03-25,3705824.71,197511.93000000017,0.0562982671117482,1561,0.0330906684315022,2374.006860986547,0.0224642418999689,116092.41495698213,81419.51504301773,58.77741914474848,41.222580855251515
2026-03-26,3594511.77,27540.459999999963,0.0077209648204319,1517,0.0236167341430499,2369.486994067238,-0.0155290244799735,84240.21312415654,-56699.753124156494,59.77028047228218,40.22971952771782
2026-03-27,3570130.63,-50001.78000000026,-0.0138121411973437,1463,-0.0187793427230047,2440.280676691729,0.0050622675835683,-67983.70723004694,17981.927230046174,79.08242364174754,20.917576358252468
2026-03-28,3637983.11,100813.98999999976,0.0285013202874506,1540,0.0342511752854264,2362.3266948051946,-0.0055594377220689,121152.19954331766,-20338.209543317953,85.62573274428465,14.374267255715345
2026-03-29,3885077.24,380790.13000000035,0.1086640786119832,1604,0.0808625336927224,2422.1179800498758,0.0257216288405133,283365.53450134763,97424.59549865386,74.4151468687874,25.584853131212583
2026-03-30,3330685.46,-297977.8300000001,-0.0821177955036991,1389,-0.0595802301963439,2397.901699064075,-0.0239654312159566,-216196.59412322278,-81781.23587677762,72.5545904281612,27.445409571838788
2026-03-31,3389533.17,-118497.04000000004,-0.0337787969049445,1445,0.0048678720445063,2345.69769550173,-0.0384594532521179,17076.64219054242,-135573.68219054275,11.18677098118134,88.81322901881866
2026-04-01,3412939.07,-292885.64000000013,-0.0790338623436941,1414,-0.094170403587444,2413.676852899576,0.0167101420661197,-348979.00856502244,56093.368565022654,86.15226025471138,13.847739745288617
2026-04-02,3436142.56,-158369.20999999996,-0.0440586149478653,1446,-0.046802900461437,2376.308824343015,0.0028790325892726,-168233.57657877388,9864.366578773977,94.46126866830359,5.538731331696416
2026-04-03,3403233.33,-166897.2999999998,-0.0467482334112798,1469,0.0041011619958988,2316.70070115725,-0.050641705568892,14641.684060150372,-181538.9840601493,7.463367415576322,92.53663258442367
2026-04-04,3747069.98,109086.87000000011,0.0299855350345483,1579,0.0253246753246754,2373.065218492717,0.0045457403123525,92130.74109740258,16956.12890259803,84.45630633402726,15.543693665972757
2026-04-05,3572328.17,-312749.0700000003,-0.0805000906494203,1490,-0.0710723192019949,2397.5356845637584,-0.0101490908736042,-276121.4497256858,-36627.620274314846,88.28849586209328,11.711504137906715
2026-04-06,3070916.85,-259768.60999999987,-0.077992537307921,1288,-0.0727141828653707,2384.25221273292,-0.0056922626713525,-242188.07160547154,-17580.538394527644,93.2322314098968,6.767768590103207
2026-04-07,3181380.31,-208152.85999999987,-0.0614104803110688,1307,-0.0955017301038062,2434.108882938026,0.0376907849659569,-323706.28197923873,115553.42197923905,73.69359835698427,26.306401643015736
2026-04-08,3077908.48,-335030.58999999985,-0.0981648318731924,1308,-0.074964639321075,2353.141039755352,-0.0250803304806528,-255849.74640735504,-79180.84359264499,76.36608537965294,23.633914620347053
2026-04-09,3112983.3,-323159.26000000024,-0.0940471049606277,1327,-0.0822959889349931,2345.8804069329312,-0.0128049086458686,-282780.7500968188,-40378.509903181424,87.50507415347424,12.494925846525765
2026-04-10,3068647.01,-334586.3200000003,-0.0983142463523064,1301,-0.1143635125936011,2358.6833282090697,0.01812173105954,-389205.717794418,54619.39779441742,87.69348649367166,12.306513506328345
2026-04-11,3103216.33,-643853.6499999999,-0.1718285629669504,1287,-0.1849271690943635,2411.2014996114995,0.0160704732518919,-692935.0437998734,49081.393799872865,93.38540343410182,6.614596565898184
2026-04-12,2963799.65,-608528.52,-0.1703450777871843,1220,-0.1812080536912751,2429.343975409836,0.0132670771287664,-647334.6348322148,38806.11483221443,94.34429235529397,5.655707644706036
2026-04-13,3200737.52,129820.66999999993,0.0422742380667193,1349,0.0473602484472048,2372.674217939214,-0.00485602770205,145439.3849767081,-15618.714976709103,90.30243435056883,9.697565649431168
2026-04-14,3172440.73,-8939.580000000075,-0.0028099689848146,1343,0.0275439938791124,2362.2045644080417,-0.0295403048869342,87627.91978576893,-96567.49978576887,47.573343566090145,52.42665643390985
2026-04-15,3706471.66,628563.1800000002,0.2042176315781814,1526,0.1666666666666667,2428.880511140236,0.0321865413527269,512984.7466666667,115578.43333333357,81.61228067267103,18.38771932732896
2026-04-16,3415953.35,302970.0500000003,0.0973246628081816,1455,0.0964581763376035,2347.734261168385,0.0007902594821009,300272.6920874152,2697.357912584962,99.10969486502546,0.8903051349745497
2026-04-17,3248110.89,179463.88000000035,0.058483064169704,1386,0.0653343581860108,2343.514350649351,-0.0064311208623484,200488.08289777092,-21024.202897770214,90.50878698566822,9.491213014331782
2026-04-18,3612733.52,509517.18999999994,0.1641900324751126,1515,0.1771561771561771,2384.6425874587458,-0.0110148040953993,549753.9419114218,-40236.751911421845,93.18010396897823,6.819896031021757
2026-04-19,3179214.29,215414.64000000013,0.0726819169440147,1406,0.1524590163934427,2261.17659317212,-0.0692233722107409,451857.9794262295,-236443.33942622817,65.64828034610936,34.35171965389064
2026-04-20,3568357.13,367619.60999999987,0.1148546569979283,1464,0.0852483320978503,2437.4024112021857,0.0272806914550582,272857.5350630096,94762.07493699052,74.22279107009811,25.77720892990189
2026-04-21,3382042.19,209601.45999999996,0.0660694644403963,1431,0.065524944154877,2363.4117330538083,0.0005110347613221,207874.00166790767,1727.4583320920256,99.1758366892616,0.8241633107384023
2026-04-22,3076485.95,-629985.71,-0.1699691155874101,1352,-0.1140235910878112,2275.507359467456,-0.0631456141911153,-422625.2089384011,-207360.50106159894,67.08488815379656,32.91511184620346
2026-04-23,3484953.93,69000.58000000007,0.0201995088720985,1443,-0.0082474226804123,2415.0754885654887,0.0286834964718667,-28172.811134020616,97173.39113402096,22.475998972649837,77.52400102735015
2026-04-24,3381087.87,132976.97999999998,0.0409397906978477,1414,0.0202020202020201,2391.151251768034,0.0203271215751179,65618.40181818182,67358.57818181776,49.345685108942945,50.65431489105707
2026-04-25,3483715.59,-129017.93000000017,-0.0357119973797569,1481,-0.0224422442244224,2352.2725118163403,-0.0135743929981982,-81077.84797359735,-47940.08202640252,62.84231034678469,37.1576896532153
2026-04-26,3555785.93,376571.64000000013,0.1184480206900429,1464,0.0412517780938832,2428.815525956284,0.0741379215096995,131148.24240398296,245423.39759601594,34.826903694602,65.173096305398
2026-04-27,3476891.22,-91465.90999999968,-0.0256324988412803,1433,-0.0211748633879781,2426.3023168178647,-0.0045540672042111,-75559.47474726776,-15906.435252731968,82.6094385845699,17.390561415430096
2026-04-28,3508086.04,126043.8500000001,0.0372685622824828,1449,0.0125786163522012,2421.0393650793653,0.0243832385274211,42541.41119496855,83502.43880503206,33.75127877716235,66.24872122283764
2026-04-29,3269379.93,192893.97999999998,0.0626994509758771,1366,0.0103550295857988,2393.3967276720355,0.0518079485500628,31857.103032544383,161036.8769674557,16.515343315817514,83.4846566841825
2026-04-30,3442232.51,-42721.42000000039,-0.0122588191574746,1437,-0.0041580041580041,2395.42972164231,-0.0081346388616811,-14490.452931392932,-28230.967068607646,33.918472118653206,66.08152788134679
2026-05-01,3257483.0,-123604.87000000011,-0.0365577218790235,1394,-0.0141442715700141,2336.788378766141,-0.0227350206147339,-47823.02503536068,-75781.84496463905,38.69024338228808,61.30975661771192
2026-05-02,3309053.33,-174662.25999999978,-0.0501367736509167,1409,-0.0486158001350438,2348.5119446415897,-0.001598695370481,-169363.6208507765,-5298.6391492235625,96.9663514320589,3.0336485679411
2026-05-03,3396005.25,-159780.68000000017,-0.0449354047587449,1407,-0.0389344262295081,2413.649786780384,-0.0062440885336193,-138442.48497950818,-21338.19502049122,86.64532218758157,13.354677812418434
2026-05-04,3255013.91,-221877.31000000006,-0.0638148552717735,1358,-0.052337752965806,2396.917459499264,-0.0121109628898758,-181972.67376133986,-39904.63623865955,82.01499908275449,17.985000917245504
2026-05-05,3215509.43,-292576.60999999987,-0.0834006368897383,1330,-0.0821256038647343,2417.676263157895,-0.0013891149272412,-288103.6844444445,-4472.9255555556165,98.47119509807854,1.528804901921454
2026-05-06,2902249.41,-367130.52,-0.11229362382487,1231,-0.0988286969253294,2357.6355889520714,-0.0149415841955911,-323108.5582357248,-44021.96176427573,88.00917946994011,11.9908205300599
2026-05-07,3007741.18,-434491.3299999996,-0.1262237018382002,1292,-0.1009046624913013,2327.973049535604,-0.0281605724005369,-347337.30963813496,-87154.02036186449,79.94113706207565,20.058862937924353
2026-05-08,3334977.83,77494.83000000007,0.0237897880050332,1395,0.0007173601147776,2390.665111111111,0.0230558885154237,2336.788378766141,75158.04162123337,3.015411968470872,96.98458803152913
2026-05-09,3425149.14,116095.81000000006,0.0350842970548317,1440,0.0220014194464159,2378.575791666666,0.012801232326568,72803.87028388928,43291.93971611014,62.71016179127364,37.28983820872636
2026-05-10,3385839.52,-10165.729999999981,-0.002993437657377,1394,-0.0092395167022032,2428.8662266857964,0.006304327988573,-31377.447228144993,21211.71722814467,59.665232472413344,40.33476752758666
2026-05-11,3135397.8,-119616.11000000034,-0.0367482638499693,1309,-0.0360824742268041,2395.261879297173,-0.0006907122293798,-117448.95551546394,-2167.1544845373637,98.18824196461719,1.8117580353828093
2026-05-12,3022920.95,-192588.47999999998,-0.0598936138091188,1253,-0.0578947368421052,2412.546648044693,-0.0021217129817462,-186161.0722631579,-6427.40773684199,96.66262087075926,3.3373791292407486
2026-05-13,3200016.44,297767.0299999998,0.102598704637173,1331,0.0812347684809098,2404.219714500376,0.0197588320122916,235763.55889520716,62003.4711047935,79.17718724440601,20.82281275559398
2026-05-14,2763521.04,-244220.14000000013,-0.0811971926387629,1195,-0.0750773993808049,2312.569907949791,-0.0066165463508633,-225813.38580495358,-18406.75419504659,92.4630482174621,7.536951782537909
2026-05-15,3128445.55,-206532.28000000026,-0.06192913132499,1313,-0.0587813620071684,2382.6698781416603,-0.0033443550634888,-196034.5391111111,-10497.740888888671,94.91714278809653,5.082857211903477
2026-05-16,3317212.34,-107936.80000000028,-0.031513021940995,1370,-0.0486111111111111,2421.322875912409,0.0179717141642095,-166500.30541666664,58563.50541666767,73.97915497839168,26.020845021608334
2026-05-17,3284042.77,-101796.75,-0.0300654385415172,1386,-0.0057388809182209,2369.439227994228,-0.0244669706543109,-19430.92981348637,-82365.82018651368,19.08796677053674,80.91203322946325
2026-05-18,3298122.29,162724.49000000022,0.0518991529559662,1414,0.0802139037433156,2332.476867043847,-0.0262121702833383,251502.49732620316,-88778.00732620286,73.91034569644566,26.089654303554333
2026-05-19,3212244.18,189323.22999999998,0.0626292361366578,1343,0.071827613727055,2391.8422784810127,-0.0085819561584272,217129.19832402238,-27805.968324022644,88.64762104006981,11.352378959930205
2026-05-20,3939798.38,739781.94,0.2311806685593151,1565,0.1758076634109691,2517.443054313099,0.0470935909600309,562587.413193088,177194.52680691113,76.04773552502358,23.952264474976413
2026-05-21,4307166.63,1543645.5899999999,0.5585792789911235,1672,0.399163179916318,2576.0565968899523,0.1139367454511919,1103095.8460920502,440549.74390794995,71.46043452189373,28.539565478106276
2026-05-22,4014743.95,886298.4000000004,0.2833031247738995,1560,0.188118811881188,2573.553814102564,0.0801134633513651,588519.4599009901,297778.94009900984,66.40195445472882,33.59804554527119
2026-05-23,4510944.18,1193731.8399999999,0.3598599419173751,1765,0.2883211678832116,2555.77573937677,0.0555286801285006,956422.5359854016,237309.3040145974,80.12038415473633,19.879615845263675
2026-05-24,4521539.42,1237496.65,0.3768211124729048,1773,0.2792207792207792,2550.2196390298927,0.0762967072123215,916972.9812337663,320523.66876623343,74.09902735767136,25.90097264232865
2026-05-25,4149628.08,851505.79,0.2581789621876027,1596,0.1287128712871286,2600.0175939849623,0.1147024138679639,424510.78980198014,426995.00019802,49.85412839083338,50.14587160916661
2026-05-26,4177617.57,965373.3899999997,0.3005292673609885,1634,0.2166790766939688,2556.681499388005,0.0689172619741784,696026.1030379747,269347.28696202504,72.0991597912156,27.900840208784413
2026-05-27,4324367.24,384568.86000000034,0.0976113046678293,1712,0.0939297124600639,2525.915443925234,0.0033654741852529,370064.1289840255,14504.731015975078,96.2283136975846,3.7716863024154
2026-05-28,4184473.02,-122693.60999999987,-0.0284859213816855,1654,-0.0107655502392344,2529.9111366384523,-0.017913216777617,-46369.018744019144,-76324.59125598104,37.79252949197523,62.20747050802476
2026-05-29,4075745.06,61001.10999999987,0.015194271604793,1646,0.0551282051282051,2476.151312272175,-0.0378474704110102,221325.6280128205,-160324.51801282054,57.991757717800226,42.00824228219978
2026-05-30,4355558.74,-155385.43999999948,-0.0344463229425284,1682,-0.0470254957507082,2589.5117360285376,0.0131999048789757,-212129.38636827192,56743.94636827283,78.89565849065688,21.104341509343108
2026-05-31,4186038.95,-335500.46999999974,-0.0742004965202758,1624,-0.084038353073886,2577.6101908866995,0.010740467776817,-379982.726215454,44482.25621545412,89.52039436546578,10.479605634534217
